cmte_id,cand_id,cand_nm,contbr_city,contbr_st,contbr_zip,contb_receipt_amt,contb_receipt_dt,latlong
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,20-SEP-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",BEDFORD,NH,031105746,100,12-SEP-15,"(42.9457529, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",MERRIMACK,NH,030543230,100,22-SEP-15,"(42.855038, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",ROLLINSFORD,NH,038695621,100,18-SEP-15,"(43.2240887, -70.841725)"
C00573519,P60005915,"Carson, Benjamin S.",NORTH SANDWICH,NH,032590077,100,16-JUL-15,"(43.9337199, -71.40968070000001)"
C00573519,P60005915,"Carson, Benjamin S.",NORTH SANDWICH,NH,032590077,100,31-AUG-15,"(43.9337199, -71.40968070000001)"
C00580100,P80001571,"Trump, Donald J.",RYE,NH,03870,250,03-AUG-15,"(42.9928394, -70.7763169)"
C00580100,P80001571,"Trump, Donald J.",RAYMOND,NH,03077,250,17-AUG-15,"(43.028854, -71.20426189999999)"
C00580100,P80001571,"Trump, Donald J.",NOTTINGHAM,NH,03290,100,17-AUG-15,"(43.1365634, -71.121085)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,22-SEP-15,"(42.7470311, -71.4596201)"
C00580480,P60006046,"Walker, Scott",AMHERST,NH,03031,2700,04-AUG-15,"(42.8708242, -71.6080009)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037660571,35,23-SEP-15,"(43.6217757, -72.24923509999999)"
C00580480,P60006046,"Walker, Scott",JAFFREY,NH,03452,2700,15-JUL-15,"(42.8426433, -72.07051849999999)"
C00580480,P60006046,"Walker, Scott",JAFFREY,NH,03452,2700,15-JUL-15,"(42.8426433, -72.07051849999999)"
C00573519,P60005915,"Carson, Benjamin S.",NASHUA,NH,030632819,500,21-JUL-15,"(42.7795584, -71.51304449999999)"
C00580100,P80001571,"Trump, Donald J.",HUDSON,NH,03051,57.1,15-SEP-15,"(42.7617804, -71.4310012)"
C00573519,P60005915,"Carson, Benjamin S.",DEERFIELD,NH,030371711,50,21-AUG-15,"(43.1233244, -71.263663)"
C00573519,P60005915,"Carson, Benjamin S.",DEERFIELD,NH,030371711,50,14-SEP-15,"(43.1233244, -71.263663)"
C00573519,P60005915,"Carson, Benjamin S.",NASHUA,NH,030632819,250,06-AUG-15,"(42.7795584, -71.51304449999999)"
C00573519,P60005915,"Carson, Benjamin S.",NASHUA,NH,030632819,250,22-AUG-15,"(42.7795584, -71.51304449999999)"
C00573519,P60005915,"Carson, Benjamin S.",NASHUA,NH,030632819,250,28-AUG-15,"(42.7795584, -71.51304449999999)"
C00573519,P60005915,"Carson, Benjamin S.",NASHUA,NH,030632819,250,25-SEP-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,26-SEP-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,26-SEP-15,"(43.3526526, -71.0735476)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,25,04-JUL-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,25,09-JUL-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,100,28-JUL-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,25,31-JUL-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,100,10-AUG-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,50,02-SEP-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,50,09-SEP-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,25,19-SEP-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852249,50,26-SEP-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",FRANCESTOWN,NH,030430025,50,14-JUL-15,"(42.9927468, -71.8334145)"
C00573519,P60005915,"Carson, Benjamin S.",FRANCESTOWN,NH,030430025,22.16,31-JUL-15,"(42.9927468, -71.8334145)"
C00573519,P60005915,"Carson, Benjamin S.",FRANCESTOWN,NH,030430025,50,31-AUG-15,"(42.9927468, -71.8334145)"
C00573519,P60005915,"Carson, Benjamin S.",FRANCESTOWN,NH,030430025,50,16-SEP-15,"(42.9927468, -71.8334145)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852316,250,26-SEP-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",STRATHAM,NH,038852316,250,26-SEP-15,"(43.0134532, -70.89523369999999)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,25,30-JUL-15,"(43.3990528, -72.0823688)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,25,30-JUL-15,"(43.3990528, -72.0823688)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,25,05-AUG-15,"(43.3990528, -72.0823688)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,50,07-AUG-15,"(43.3990528, -72.0823688)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,40,24-AUG-15,"(43.3990528, -72.0823688)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,25,23-SEP-15,"(43.3990528, -72.0823688)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,25,29-SEP-15,"(43.3990528, -72.0823688)"
C00573519,P60005915,"Carson, Benjamin S.",SUNAPEE,NH,037820417,50,29-SEP-15,"(43.3990528, -72.0823688)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035860583,100,22-SEP-15,"(44.2153053, -71.7977016)"
C00577130,P60007168,"Sanders, Bernard",GREENLAND,NH,038402205,100,18-SEP-15,"(43.0427206, -70.8476708)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038205413,100,06-SEP-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,17-SEP-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,17-SEP-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",LACONIA,NH,032461526,10,23-SEP-15,"(43.5790521, -71.4749994)"
C00577130,P60007168,"Sanders, Bernard",ANDOVER,NH,032164003,25,14-SEP-15,"(43.4461125, -71.7978333)"
C00577130,P60007168,"Sanders, Bernard",NORTH HAMPTON,NH,038622117,5,14-SEP-15,"(42.98234410000001, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033015940,50,05-SEP-15,"(43.2086343, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",AMHERST,NH,030312136,109.25,20-SEP-15,"(42.8708242, -71.6080009)"
C00577130,P60007168,"Sanders, Bernard",RYE,NH,038702640,50,23-SEP-15,"(42.9928394, -70.7763169)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031028417,100,14-SEP-15,"(43.0073961, -71.49523719999999)"
C00577130,P60007168,"Sanders, Bernard",ORFORD,NH,037774110,85.75,02-SEP-15,"(43.8929281, -72.0745587)"
C00577130,P60007168,"Sanders, Bernard",TILTON,NH,032765817,100,08-SEP-15,"(43.4294845, -71.5842643)"
C00577130,P60007168,"Sanders, Bernard",BRISTOL,NH,032223448,10,23-SEP-15,"(43.62689779999999, -71.77890800000002)"
C00577130,P60007168,"Sanders, Bernard",W CHESTERFLD,NH,034663673,10,21-SEP-15,"(42.9029567, -72.5086511)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030633307,80,08-SEP-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035860583,100,08-SEP-15,"(44.2153053, -71.7977016)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037555560,10,23-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,21-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030631807,100,23-SEP-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",WINCHESTER,NH,034702518,10,08-SEP-15,"(42.7670677, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",ROCHESTER,NH,038395501,10,21-SEP-15,"(43.2730872, -70.99034379999999)"
C00577130,P60007168,"Sanders, Bernard",HAMPSTEAD,NH,038412331,15.94,23-SEP-15,"(42.8744289, -71.1804988)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030793371,30,15-SEP-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030384839,100,23-SEP-15,"(42.8976471, -71.2715443)"
C00580480,P60006046,"Walker, Scott",WOLFEBORO,NH,03894,2700,14-AUG-15,"(43.5914415, -71.1611147)"
C00580480,P60006046,"Walker, Scott",AMHERST,NH,03031,2600,19-JUN-15,"(42.8708242, -71.6080009)"
C00577130,P60007168,"Sanders, Bernard",GRANTHAM,NH,037530976,100,23-SEP-15,"(43.5187336, -72.12976530000002)"
C00580480,P60006046,"Walker, Scott",PELHAM,NH,03076,250,13-JUL-15,"(42.7288342, -71.3230549)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030624740,100,07-SEP-15,"(42.7189172, -71.4893013)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031041863,35,07-SEP-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204687,888,08-SEP-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037550447,50,20-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",BRENTWOOD,NH,038336012,250,12-SEP-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014746,10,06-SEP-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",HAMPSTEAD,NH,038412331,1,23-SEP-15,"(42.8744289, -71.1804988)"
C00577130,P60007168,"Sanders, Bernard",CONWAY,NH,038186025,15,08-SEP-15,"(43.97695909999999, -71.2194621)"
C00577130,P60007168,"Sanders, Bernard",WHITEFIELD,NH,035983724,100,08-SEP-15,"(44.3465874, -71.6168766)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038203797,20,23-SEP-15,"(43.1819713, -70.89523369999999)"
C00580480,P60006046,"Walker, Scott",RYE,NH,03870,250,26-JUN-15,"(42.9928394, -70.7763169)"
C00580480,P60006046,"Walker, Scott",RYE,NH,03870,25,15-JUL-15,"(42.9928394, -70.7763169)"
C00580480,P60006046,"Walker, Scott",RYE,NH,03870,100,31-JUL-15,"(42.9928394, -70.7763169)"
C00580480,P60006046,"Walker, Scott",BEDFORD,NH,03110,500,13-JUL-15,"(42.9457529, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,038500366,300,17-SEP-15,"(43.6860602, -71.29824390000002)"
C00580480,P60006046,"Walker, Scott",NORTHWOOD,NH,03261,100,14-AUG-15,"(43.2162223, -71.20426189999999)"
C00580480,P60006046,"Walker, Scott",HANOVER,NH,03755,2700,09-AUG-15,"(43.7260338, -72.14291720000001)"
C00580480,P60006046,"Walker, Scott",HANOVER,NH,03755,2700,09-AUG-15,"(43.7260338, -72.14291720000001)"
C00580480,P60006046,"Walker, Scott",HANOVER,NH,03755,2700,09-AUG-15,"(43.7260338, -72.14291720000001)"
C00580480,P60006046,"Walker, Scott",HANOVER,NH,03755,-2700,09-AUG-15,"(43.7260338, -72.14291720000001)"
C00580480,P60006046,"Walker, Scott",HANOVER,NH,03755,-2700,09-AUG-15,"(43.7260338, -72.14291720000001)"
C00580480,P60006046,"Walker, Scott",HANOVER,NH,03755,2700,10-AUG-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551236,150,08-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014959,50,03-SEP-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031045307,100,23-SEP-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,35,06-SEP-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,10,07-SEP-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",MILFORD,NH,030553130,100,18-SEP-15,"(42.8185188, -71.69106599999999)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015547,50,05-SEP-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,18-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,19-SEP-15,"(42.7470311, -71.4596201)"
C00580480,P60006046,"Walker, Scott",ATKINSON,NH,03811,250,23-JUN-15,"(42.8327225, -71.15673439999999)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031036684,10,23-SEP-15,"(42.9561485, -71.4418101)"
C00580480,P60006046,"Walker, Scott",STRATHAM,NH,03885,250,03-AUG-15,"(43.0134532, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",SOUTH TAMWORTH,NH,038830028,10,13-SEP-15,"(43.8145454, -71.3162914)"
C00577130,P60007168,"Sanders, Bernard",KENSINGTON,NH,038336809,53.94,10-SEP-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204179,10,09-SEP-15,"(43.1819713, -70.89523369999999)"
C00580480,P60006046,"Walker, Scott",HANOVER,NH,03755,5400,19-JUN-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030387259,5,13-SEP-15,"(42.8976471, -71.2715443)"
C00577130,P60007168,"Sanders, Bernard",FRANCESTOWN,NH,030433822,40.25,15-SEP-15,"(42.9927468, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",BEDFORD,NH,031105746,15,16-SEP-15,"(42.9457529, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,50,08-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",HENNIKER,NH,032423518,100,08-SEP-15,"(43.1806781, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,25,06-SEP-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313229,25,27-SEP-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",RYE,NH,038702046,10,30-SEP-15,"(42.9928394, -70.7763169)"
C00577130,P60007168,"Sanders, Bernard",RYE,NH,038702046,56.25,30-SEP-15,"(42.9928394, -70.7763169)"
C00577130,P60007168,"Sanders, Bernard",LEE,NH,038616361,1000,30-SEP-15,"(43.1088938, -71.014118)"
C00577130,P60007168,"Sanders, Bernard",GRANTHAM,NH,037530976,35,30-SEP-15,"(43.5187336, -72.12976530000002)"
C00577130,P60007168,"Sanders, Bernard",DUBLIN,NH,034440184,25,30-SEP-15,"(42.8917795, -72.0823688)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551538,50,30-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204179,10,30-SEP-15,"(43.1819713, -70.89523369999999)"
C00580100,P80001571,"Trump, Donald J.",SUNAPEE,NH,03782,500,12-AUG-15,"(43.3990528, -72.0823688)"
C00577130,P60007168,"Sanders, Bernard",JACKSON,NH,038460328,100,27-SEP-15,"(44.2261454, -71.2388022)"
C00577130,P60007168,"Sanders, Bernard",WASHINGTON,NH,032803102,10,28-SEP-15,"(43.1816976, -72.07051849999999)"
C00580100,P80001571,"Trump, Donald J.",PORTSMOUTH,NH,03801,500,31-JUL-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031045307,10,29-SEP-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,24-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551225,100.95,29-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031024809,10,24-SEP-15,"(43.0073961, -71.49523719999999)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031044153,50,30-SEP-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034312120,96.25,26-SEP-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",BARRINGTON,NH,038255007,10,29-SEP-15,"(43.1951428, -71.0260046)"
C00577130,P60007168,"Sanders, Bernard",BARRINGTON,NH,038255007,15.74,29-SEP-15,"(43.1951428, -71.0260046)"
C00577130,P60007168,"Sanders, Bernard",WINCHESTER,NH,034702518,10,30-SEP-15,"(42.7670677, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",PETERBOROUGH,NH,034581422,250,30-SEP-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551538,35,30-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",DUBLIN,NH,034448243,168.85,30-SEP-15,"(42.8917795, -72.0823688)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031043339,50,30-SEP-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038244205,10,30-SEP-15,"(43.13396789999999, -70.9264635)"
C00580399,P60008521,"Christie, Christopher J.",RYE BEACH,NH,038710354,500,08-SEP-15,"(42.9793668, -70.76962689999999)"
C00577130,P60007168,"Sanders, Bernard",CLAREMONT,NH,037435300,35,27-SEP-15,"(43.369662, -72.3074326)"
C00580100,P80001571,"Trump, Donald J.",RAYMOND,NH,03077,250,05-SEP-15,"(43.028854, -71.20426189999999)"
C00580100,P80001571,"Trump, Donald J.",FREMONT,NH,03044,250,09-AUG-15,"(42.9865361, -71.121085)"
C00577130,P60007168,"Sanders, Bernard",CHESTER,NH,030364001,100,30-SEP-15,"(42.9731785, -71.263663)"
C00580100,P80001571,"Trump, Donald J.",SALEM,NH,03079,217.08,19-SEP-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",WOODSVILLE,NH,037851249,29.34,26-SEP-15,"(44.0473962, -71.86791749999999)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037552232,25.95,26-SEP-15,"(43.7260338, -72.14291720000001)"
C00580100,P80001571,"Trump, Donald J.",AMHERST,NH,03031,250,16-AUG-15,"(42.8708242, -71.6080009)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030621612,25.1,29-SEP-15,"(42.7189172, -71.4893013)"
C00577130,P60007168,"Sanders, Bernard",CHESTER,NH,030364341,50,30-SEP-15,"(42.9731785, -71.263663)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035860583,50,30-SEP-15,"(44.2153053, -71.7977016)"
C00577130,P60007168,"Sanders, Bernard",WONALANCET,NH,038975571,50,27-SEP-15,"(43.9081789, -71.3348819)"
C00577130,P60007168,"Sanders, Bernard",WONALANCET,NH,038975571,50,27-SEP-15,"(43.9081789, -71.3348819)"
C00583146,P60009685,"Lessig, Lawrence",PORTSMOUTH,NH,038015227,1000,18-AUG-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",MONT VERNON,NH,030571911,100,30-SEP-15,"(42.9014583, -71.6792008)"
C00577130,P60007168,"Sanders, Bernard",HUDSON,NH,030514448,50,30-SEP-15,"(42.7617804, -71.4310012)"
C00577130,P60007168,"Sanders, Bernard",HUDSON,NH,030514448,35,30-SEP-15,"(42.7617804, -71.4310012)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030635048,100,17-SEP-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",HAMPSTEAD,NH,038412331,8.88,08-SEP-15,"(42.8744289, -71.1804988)"
C00580480,P60006046,"Walker, Scott",CENTER SANDWI,NH,03227,200,11-AUG-15,"(43.8323149, -71.4778132)"
C00580480,P60006046,"Walker, Scott",CENTER SANDWI,NH,03227,200,10-SEP-15,"(43.8323149, -71.4778132)"
C00577130,P60007168,"Sanders, Bernard",DUBLIN,NH,034440184,25,23-SEP-15,"(42.8917795, -72.0823688)"
C00580480,P60006046,"Walker, Scott",RYE BEACH,NH,03871,250,24-JUL-15,"(42.9793668, -70.76962689999999)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334608,24.85,23-SEP-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,03850,10,17-SEP-15,"(43.6860602, -71.29824390000002)"
C00580480,P60006046,"Walker, Scott",BEDFORD,NH,03110,2700,28-AUG-15,"(42.9457529, -71.5486562)"
C00580480,P60006046,"Walker, Scott",CENTER SANDWI,NH,03227,100,25-SEP-15,"(43.8323149, -71.4778132)"
C00580480,P60006046,"Walker, Scott",PETERBOROUGH,NH,03458,1000,13-JUL-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",HAMPTON,NH,038430157,50,18-SEP-15,"(42.9356464, -70.83867169999999)"
C00577130,P60007168,"Sanders, Bernard",BROOKFIELD,NH,038727311,100,03-SEP-15,"(43.57512740000001, -71.06562579999999)"
C00580480,P60006046,"Walker, Scott",HAMPSTEAD,NH,03841,250,15-SEP-15,"(42.8744289, -71.1804988)"
C00577130,P60007168,"Sanders, Bernard",NEWBURY,NH,032555905,35,08-SEP-15,"(43.3240003, -72.0231125)"
C00580480,P60006046,"Walker, Scott",HAMPTON FALLS,NH,03844,100,14-AUG-15,"(42.9195921, -70.89523369999999)"
C00580480,P60006046,"Walker, Scott",HAMPTON FALLS,NH,03844,100,04-SEP-15,"(42.9195921, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030622787,8,08-SEP-15,"(42.7189172, -71.4893013)"
C00577130,P60007168,"Sanders, Bernard",BARRINGTON,NH,038253844,250,06-SEP-15,"(43.1951428, -71.0260046)"
C00577130,P60007168,"Sanders, Bernard",FRANCESTOWN,NH,030433822,10,18-SEP-15,"(42.9927468, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",LONDONDERRY,NH,030532408,24.34,23-SEP-15,"(42.8680259, -71.37569119999999)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014515,10,23-SEP-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",DUBLIN,NH,034448243,125.65,07-SEP-15,"(42.8917795, -72.0823688)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038202651,250,21-SEP-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",PELHAM,NH,030764403,20,21-SEP-15,"(42.7288342, -71.3230549)"
C00577130,P60007168,"Sanders, Bernard",NEWBURY,NH,032555905,35,15-SEP-15,"(43.3240003, -72.0231125)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037662000,100,03-SEP-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,11-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,13-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037662693,250,16-SEP-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",WALPOLE,NH,036080903,85.95,07-SEP-15,"(43.0842823, -72.4021423)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038243328,250,16-SEP-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",GREENFIELD,NH,030474839,45,04-SEP-15,"(42.9514721, -71.8689917)"
C00577130,P60007168,"Sanders, Bernard",CONTOOCOOK,NH,032292564,50,12-SEP-15,"(43.1947744, -71.69106599999999)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551535,100,05-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",FRANKLIN,NH,032351108,74,07-SEP-15,"(43.4452225, -71.6792008)"
C00577130,P60007168,"Sanders, Bernard",BETHLEHEM,NH,035740563,100,13-SEP-15,"(44.2782061, -71.6622795)"
C00577130,P60007168,"Sanders, Bernard",N HAVERHILL,NH,037744819,5,21-SEP-15,"(44.094519, -71.9834431)"
